fx_win,height_diff,weight_diff,reach_diff,fight_time_diff,age_diff,str_landed_per_min_diff,str_acc_diff,str_absorb_per_min_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,win_percentage_diff
1,-0.020000000000000018,0.0,0.050000000000000044,10.629999999999995,-0.7900000000000027,-1.4399999999999995,0.04999999999999999,-0.7699999999999996,0.13000000000000006,-3.16,0.17000000000000004,-0.05999999999999994,-2.53,-0.16000000000000003
1,0.0,0.0,-0.050000000000000044,-26.080000000000013,1.0600000000000023,0.40000000000000036,0.050000000000000044,-0.9300000000000002,-0.06,0.5900000000000003,0.22999999999999998,0.22000000000000003,-0.98,-0.010000000000000009
0,-0.07000000000000006,0.0,-0.1499999999999999,-18.360000000000003,0.3999999999999986,0.2999999999999998,0.10000000000000003,-0.10000000000000053,0.030000000000000027,3.84,0.23000000000000004,0.16999999999999998,-1.25,-0.31000000000000005
1,-0.050000000000000044,0.0,-0.020000000000000018,-9.189999999999994,0.04999999999999716,1.2800000000000002,0.040000000000000036,-0.009999999999999787,0.0,0.23999999999999977,0.07,0.51,-0.44,-0.14
1,-0.050000000000000044,0.0,-0.020000000000000018,-9.189999999999994,0.04999999999999716,1.2800000000000002,0.040000000000000036,-0.04999999999999982,0.0,0.23999999999999977,0.07,0.41000000000000003,-0.44,-0.09999999999999998
0,0.050000000000000044,0.0,0.020000000000000018,22.439999999999994,-0.04999999999999716,-0.28000000000000025,0.03999999999999998,0.5199999999999996,0.010000000000000009,-0.71,-0.03999999999999998,-0.43,0.0,0.08999999999999997
0,0.050000000000000044,0.0,0.020000000000000018,9.189999999999994,-0.04999999999999716,-1.2800000000000002,-0.040000000000000036,0.04999999999999982,0.0,-0.23999999999999977,-0.07,-0.41000000000000003,0.44,0.09999999999999998
1,-0.07000000000000006,0.0,0.0,2.629999999999999,2.0700000000000003,-0.6699999999999999,-0.47000000000000003,1.6400000000000001,-0.30000000000000004,1.47,0.25,0.75,-0.85,-0.09999999999999998
0,-0.17999999999999994,0.0,-0.1499999999999999,-17.35,3.4300000000000033,-2.16,0.07999999999999996,-2.3499999999999996,0.010000000000000009,2.06,0.6,0.45,0.30999999999999994,0.07000000000000006
0,0.0,0.0,0.050000000000000044,-10.530000000000008,1.6300000000000026,-4.83,-0.06999999999999995,-2.77,0.10999999999999999,1.94,0.4,0.46,0.49,-0.10999999999999999
0,-0.020000000000000018,-60.0,-0.09999999999999987,-8.010000000000002,3.629999999999999,-1.4600000000000009,-0.14,-4.33,-0.22000000000000003,-6.17,-0.58,-0.83,0.0,-0.21999999999999997
0,0.030000000000000027,0.0,-0.07999999999999985,0.0,1.3800000000000026,-2.8000000000000007,-0.13,0.5999999999999996,-0.07000000000000006,-4.0,-0.8,-0.33000000000000007,-2.0,-0.30000000000000004
0,-0.020000000000000018,0.0,-0.15000000000000013,14.999999999999996,1.3999999999999986,0.0699999999999994,-0.18999999999999995,5.299999999999999,-0.019999999999999907,0.0,0.0,0.36,0.0,-0.050000000000000044
1,0.10999999999999988,5.0,0.16000000000000014,0.0,-5.73,0.8700000000000001,-0.050000000000000044,-0.6699999999999999,0.19999999999999996,-1.0,-1.0,0.22,0.0,-0.19999999999999996
0,0.10999999999999988,-3.0,0.16000000000000014,6.650000000000002,-6.620000000000001,-4.13,-0.10999999999999999,-5.029999999999999,-0.06999999999999995,0.0,0.0,-0.16999999999999998,-0.29999999999999993,0.1399999999999999
1,0.07999999999999985,0.0,0.030000000000000027,-19.790000000000006,1.4899999999999984,0.5499999999999998,-0.19000000000000006,-1.65,-0.35000000000000003,1.2599999999999998,-0.25,-0.85,-6.04,0.19000000000000006
1,0.050000000000000044,0.0,0.0,-37.95,2.4899999999999984,1.3900000000000001,0.49999999999999994,0.41999999999999993,0.43,1.92,1.0,0.6699999999999999,1.92,-0.030000000000000027
0,-0.050000000000000044,0.0,0.0,30.130000000000003,-2.4899999999999984,-0.9100000000000001,-0.49999999999999994,-0.5100000000000007,-0.47,-1.92,-1.0,-1.0,-1.92,0.08999999999999997
0,-0.050000000000000044,0.0,0.0,37.95,-2.4899999999999984,-1.3900000000000001,-0.49999999999999994,-0.41999999999999993,-0.43,-1.92,-1.0,-0.6699999999999999,-1.92,0.030000000000000027
0,-0.07000000000000006,0.0,-0.020000000000000018,-25.759999999999998,0.28000000000000114,-0.23999999999999932,0.2799999999999999,-0.54,0.23000000000000004,-0.25,0.4,0.3,1.56,0.10999999999999999
1,0.050000000000000044,0.0,-0.020000000000000018,1.5100000000000051,3.889999999999997,2.4699999999999998,0.42,1.1900000000000002,0.24999999999999994,-4.109999999999999,0.42000000000000004,0.07000000000000006,1.48,-0.16000000000000003
1,0.0,0.0,0.050000000000000044,27.68,8.869999999999997,-3.95,-0.010000000000000009,0.8799999999999999,0.06,-3.7800000000000002,0.22999999999999998,0.29,-1.12,-0.25
1,0.050000000000000044,0.0,0.0,-2.6400000000000006,2.4800000000000004,-0.2999999999999998,0.14999999999999997,-2.12,-0.25000000000000006,-0.77,0.47000000000000003,-0.24999999999999997,0.51,0.07999999999999996
1,0.050000000000000044,0.0,0.0,-2.6400000000000006,2.4800000000000004,-0.2999999999999998,0.14999999999999997,-1.13,-0.12000000000000005,-0.77,0.47000000000000003,-0.08999999999999997,0.51,0.07999999999999996
0,-0.050000000000000044,0.0,0.0,9.82,-2.4800000000000004,0.1499999999999999,-0.18999999999999995,2.0,0.13000000000000006,1.02,-0.4,0.07999999999999996,-0.13,-0.08999999999999997
0,-0.050000000000000044,0.0,0.0,2.6400000000000006,-2.4800000000000004,0.2999999999999998,-0.14999999999999997,1.13,0.12000000000000005,0.77,-0.47000000000000003,0.08999999999999997,-0.51,-0.07999999999999996
0,-0.050000000000000044,0.0,-0.06999999999999984,-8.499999999999993,-2.8599999999999994,-1.0499999999999998,0.17000000000000004,-2.88,-0.08000000000000002,0.8400000000000001,0.49999999999999994,-0.1,0.56,-0.050000000000000044
0,-0.020000000000000018,0.0,-0.06999999999999984,-9.609999999999992,1.3399999999999963,0.8500000000000001,0.18,-1.3400000000000003,-0.06000000000000005,-1.5699999999999998,0.65,0.15000000000000002,0.5700000000000001,0.15000000000000002
0,-0.020000000000000018,0.0,-0.10000000000000009,0.0,7.699999999999999,-0.6699999999999999,-0.16000000000000003,1.2000000000000002,-0.19000000000000006,0.0,0.0,0.15,-1.0,-0.050000000000000044
0,0.030000000000000027,0.0,-0.050000000000000044,11.969999999999999,2.990000000000002,-2.12,0.02999999999999997,-1.1500000000000004,0.010000000000000009,0.0,0.0,0.28,0.0,0.020000000000000018
1,-0.10999999999999988,0.0,-0.10000000000000009,0.0,1.1899999999999977,1.2000000000000002,-0.010000000000000009,0.8000000000000007,0.040000000000000036,2.0,0.4,-0.5,1.0,-0.12
1,0.030000000000000027,0.0,-0.050000000000000044,-29.43999999999999,-6.280000000000001,-1.4900000000000002,-0.020000000000000018,2.38,0.020000000000000018,1.3199999999999998,0.6,-0.4,0.0,0.04999999999999993
0,0.030000000000000027,0.0,0.020000000000000018,-36.96000000000001,-4.390000000000001,-0.7599999999999998,-0.11000000000000004,-0.10000000000000053,-0.12999999999999995,2.11,0.8,-0.42,0.61,-0.10000000000000009
0,-0.020000000000000018,-15.0,-0.050000000000000044,6.8500000000000085,11.59,-3.02,-0.10999999999999999,-1.1400000000000006,-0.25,-2.1900000000000004,0.6,0.6699999999999999,-0.73,-0.12
0,-0.13000000000000012,0.0,-0.19999999999999996,-37.79999999999999,3.379999999999999,-2.79,-0.10999999999999999,-2.16,-0.31000000000000005,0.8499999999999999,0.43000000000000005,-0.41,0.39,-0.22000000000000008
1,0.0,0.0,-0.07000000000000006,-12.280000000000001,3.5500000000000007,-3.23,-0.04999999999999993,0.16999999999999993,0.08000000000000007,-0.55,-1.0,-0.91,0.0,-0.040000000000000036
0,-0.020000000000000018,-10.0,-0.10000000000000009,-21.019999999999992,6.400000000000002,-1.5399999999999996,0.040000000000000036,1.87,0.12,-0.17999999999999994,0.12000000000000002,-0.06999999999999999,-0.59,-0.1499999999999999
0,-0.07000000000000006,0.0,-0.020000000000000018,-14.18,9.270000000000003,-2.41,0.030000000000000027,1.5700000000000003,0.14999999999999997,0.84,0.29,0.07,-0.6,-0.21999999999999997
0,0.0,0.0,0.030000000000000027,8.649999999999999,3.429999999999996,-1.7499999999999996,-0.06000000000000005,1.7700000000000005,0.029999999999999916,-2.21,-0.26000000000000006,-0.48000000000000004,-0.5,-0.039999999999999925
1,0.030000000000000027,0.0,-0.020000000000000018,6.170000000000002,0.31999999999999673,-1.2899999999999991,-0.08000000000000007,-3.8899999999999997,-0.25000000000000006,0.6000000000000001,0.0,-1.0,-1.7,-0.6199999999999999
0,0.0,0.0,-0.07000000000000006,5.399999999999999,-1.4299999999999997,0.6200000000000001,-0.010000000000000009,-0.13999999999999968,-0.08000000000000002,0.8600000000000001,0.21000000000000002,-0.07999999999999999,-0.04999999999999999,-0.19999999999999996
1,0.08000000000000007,0.0,-0.020000000000000018,-9.04999999999999,-7.240000000000002,1.02,0.07,0.12999999999999945,-0.010000000000000009,1.31,0.25,-0.07999999999999999,0.63,-0.07999999999999996
1,0.050000000000000044,0.0,0.030000000000000027,16.09999999999998,-2.59,1.1499999999999995,-0.08000000000000002,0.6900000000000004,-0.06,0.0,-0.7,-0.07,0.93,-0.020000000000000018
1,0.0,0.0,-0.020000000000000018,-12.200000000000024,-2.9299999999999997,1.5100000000000002,-0.020000000000000018,-1.8699999999999997,-0.14,-1.0699999999999998,0.0,-0.31,-0.31999999999999984,-0.06000000000000005
1,-0.020000000000000018,-15.0,-0.09999999999999987,-21.380000000000003,-2.460000000000001,0.05999999999999961,-0.22000000000000003,-1.6399999999999997,-0.19000000000000006,-0.4700000000000001,-0.16000000000000003,-0.3,-0.20000000000000007,-0.14
1,0.0,-15.0,-0.050000000000000044,-3.7800000000000225,-5.330000000000002,1.7600000000000002,-0.12,-0.03000000000000025,-0.16000000000000003,-0.62,-0.16999999999999998,-0.33,0.0,-0.10999999999999999
0,0.0,0.0,0.0,-19.300000000000004,1.4000000000000021,-4.16,-0.29000000000000004,-1.79,-0.16999999999999998,-3.6400000000000006,-0.32999999999999996,-0.35,-0.29,-0.35
1,0.030000000000000027,-15.0,-0.17999999999999994,1.049999999999983,5.349999999999998,-3.96,-0.26,-0.6899999999999995,-0.15000000000000002,-2.45,-0.3,0.09000000000000002,-0.61,-0.14
0,-0.07000000000000006,0.0,-0.07000000000000006,23.169999999999987,-4.090000000000003,-0.8599999999999999,-0.08000000000000002,0.71,-0.03999999999999998,-0.69,-0.17,0.12,-0.35,-0.06999999999999995
0,-0.050000000000000044,0.0,-0.11999999999999988,56.290000000000006,2.789999999999999,-5.430000000000001,-0.09000000000000002,-2.17,-0.11000000000000004,0.0,0.0,0.2,-0.74,-0.08999999999999997
1,0.029999999999999805,15.0,-0.029999999999999805,7.199999999999999,-3.539999999999999,-1.8800000000000001,-0.4,2.5200000000000005,0.13,-3.85,-1.0,0.06000000000000005,0.0,0.050000000000000044
0,-0.10000000000000009,0.0,-0.1599999999999997,23.770000000000003,-1.4499999999999993,-2.3200000000000003,-0.14,-2.54,-0.10999999999999999,-3.23,-0.6699999999999999,-0.5800000000000001,-2.69,0.16000000000000003
1,0.09999999999999987,0.0,0.07000000000000006,31.35,-6.609999999999999,0.18000000000000016,0.03999999999999998,2.29,0.15999999999999998,-4.12,-0.47000000000000003,-0.21000000000000002,0.8,0.21999999999999997
1,-0.030000000000000027,0.0,-0.029999999999999805,11.660000000000004,-9.3,-1.8099999999999996,-0.20000000000000007,-0.6900000000000004,-0.040000000000000036,-0.3400000000000001,-0.08999999999999997,-0.27999999999999997,0.6099999999999999,0.16000000000000003
1,0.029999999999999805,-20.0,-0.10999999999999988,-7.289999999999992,-3.5600000000000023,-3.3500000000000005,-0.12,6.83,0.010000000000000009,-2.27,-0.39,0.020000000000000018,-0.8700000000000001,0.1100000000000001
1,0.029999999999999805,0.0,-0.07999999999999985,9.460000000000008,-5.550000000000001,1.4299999999999997,0.14,4.16,0.15000000000000002,-0.09999999999999998,0.5,0.020000000000000018,-2.74,0.20000000000000007
1,0.07999999999999985,15.0,0.050000000000000044,10.520000000000003,-4.150000000000002,0.96,0.010000000000000009,2.52,-0.04999999999999999,0.0,0.0,0.4,-0.12,-0.08999999999999997
1,-0.030000000000000027,0.0,-0.17999999999999972,22.969999999999995,-8.89,-1.2000000000000002,-0.29000000000000004,-2.3199999999999994,-0.22999999999999998,-1.87,0.5,0.05999999999999994,-1.46,0.15000000000000002
1,0.1499999999999999,15.0,0.050000000000000044,4.020000000000007,-4.159999999999997,0.5999999999999996,-0.1299999999999999,-1.3100000000000005,-0.25999999999999995,-0.6399999999999999,0.6699999999999999,0.23000000000000004,-2.36,-0.08999999999999997
0,0.0,15.0,-0.04999999999999982,-21.479999999999997,-2.7600000000000016,3.7199999999999998,0.15999999999999998,-0.3700000000000001,0.0,-1.06,0.72,0.21999999999999997,1.53,0.0
0,0.029999999999999805,0.0,-0.04999999999999982,-11.830000000000002,-5.149999999999995,-1.5799999999999992,0.14,-2.2699999999999996,0.17999999999999994,-2.29,0.6799999999999999,0.02999999999999997,1.9,-0.050000000000000044
0,0.030000000000000027,0.0,0.020000000000000018,-6.040000000000003,9.110000000000003,1.7200000000000006,-0.07000000000000006,1.9400000000000004,-0.26,-2.88,-0.67,-0.17000000000000004,-1.44,-0.13
1,0.0,0.0,0.0,-10.620000000000001,7.02,-2.000000000000001,-0.1399999999999999,-4.280000000000001,-0.25999999999999995,-2.5,-0.56,0.10999999999999999,0.0,0.13
1,-0.09999999999999987,0.0,-0.07999999999999985,17.42,8.07,3.1399999999999997,0.25000000000000006,2.37,0.14,0.0,0.0,0.67,0.0,0.010000000000000009
0,0.030000000000000027,0.0,0.0,1.7199999999999989,10.080000000000002,1.17,0.11000000000000004,-0.6299999999999994,-0.04999999999999999,-0.020000000000000018,0.5,0.32,0.0,-0.1499999999999999
1,0.13000000000000012,0.0,0.10000000000000009,5.240000000000002,5.570000000000004,0.09999999999999964,-0.08999999999999997,-4.42,-0.30999999999999994,-2.57,0.54,-0.09999999999999998,-0.5,-0.06000000000000005
1,0.050000000000000044,0.0,0.050000000000000044,16.870000000000005,9.8,-2.05,0.05999999999999994,-3.4399999999999995,-0.11000000000000004,0.43,1.0,0.27,0.0,-0.06000000000000005
0,0.030000000000000027,0.0,0.020000000000000018,-15.980000000000004,6.670000000000002,4.09,-0.050000000000000044,-0.4500000000000002,-0.16999999999999998,-0.31999999999999995,-0.16999999999999993,-0.7,-0.59,-0.039999999999999925
0,0.0,0.0,-0.07999999999999985,23.519999999999996,7.839999999999996,3.17,0.2899999999999999,1.75,0.18,-0.24,0.2,0.15999999999999998,-2.07,-0.20000000000000007
1,-0.04999999999999982,0.0,-0.10999999999999988,-6.210000000000015,1.3800000000000026,-1.7699999999999996,0.020000000000000018,-1.8200000000000003,-0.02999999999999997,0.46,-0.6,-0.2,0.0,0.09999999999999998
0,-0.020000000000000018,0.0,-0.07999999999999985,10.149999999999991,2.8000000000000043,2.8600000000000003,0.16000000000000003,1.0499999999999998,0.13,0.25,-0.6,0.32999999999999996,0.0,-0.22999999999999998
1,0.07000000000000006,0.0,0.1499999999999999,-43.12000000000001,1.7899999999999991,-0.16999999999999993,-0.010000000000000009,-0.4700000000000002,0.13999999999999996,3.85,0.5,0.0,0.0,0.12
0,0.050000000000000044,0.0,0.029999999999999805,-17.75,5.060000000000002,-0.43000000000000016,-0.13999999999999996,0.5499999999999998,-0.08000000000000007,-0.48,-0.55,-0.36,0.0,0.10000000000000009
1,0.020000000000000018,0.0,0.09999999999999987,16.32,6.689999999999998,-0.03000000000000025,0.08000000000000002,-1.0000000000000004,0.10000000000000003,2.35,-0.7,-0.75,-0.88,0.18000000000000005
1,0.050000000000000044,0.0,0.09999999999999987,37.65,3.0599999999999987,2.41,0.21999999999999997,-2.45,0.09999999999999998,3.5,0.36,-0.6699999999999999,0.58,0.16000000000000003
0,0.050000000000000044,0.0,0.1299999999999999,-8.5,0.19999999999999574,-2.7700000000000005,0.10999999999999999,-4.460000000000001,0.16000000000000003,1.7800000000000002,-0.17000000000000004,-0.35000000000000003,0.32999999999999996,-0.040000000000000036
0,0.050000000000000044,0.0,0.050000000000000044,-2.16,0.17999999999999972,0.39000000000000057,-0.12,-0.54,0.0,0.0,0.0,0.33,0.0,0.0
0,0.050000000000000044,0.0,0.030000000000000027,21.620000000000005,0.740000000000002,-3.6100000000000003,-0.37,1.0699999999999998,0.020000000000000018,-10.18,-0.39999999999999997,0.25,0.0,-0.32999999999999996
1,0.050000000000000044,0.0,0.050000000000000044,0.0,-11.870000000000001,-1.4699999999999998,-0.33999999999999997,2.27,-0.10999999999999999,1.0,1.0,-0.2300000000000001,0.0,0.04999999999999993
1,-0.030000000000000027,0.0,-0.04999999999999982,-28.14,-5.73,-1.9299999999999997,-0.02999999999999997,-0.8900000000000001,0.09999999999999998,-0.81,0.69,0.020000000000000018,-0.31,0.1200000000000001
1,0.0,0.0,0.020000000000000018,-6.279999999999994,-5.309999999999999,-0.09999999999999964,-0.15999999999999998,-0.2200000000000002,-0.13,0.0,0.0,0.0,0.0,-0.07000000000000006
0,0.0,0.0,0.020000000000000018,-18.72999999999999,-3.41,3.5100000000000007,-0.16999999999999998,-0.41000000000000014,-0.16000000000000003,-0.85,-0.5,-0.67,-0.57,0.13
0,-0.07999999999999985,0.0,-0.029999999999999805,-3.9599999999999937,-0.33000000000000185,1.2999999999999998,-0.24000000000000005,1.25,-0.15999999999999998,-0.66,-0.29,-0.15999999999999998,-0.33,-0.08000000000000007
0,-0.08000000000000007,0.0,-0.13000000000000012,-19.54,2.8100000000000023,-3.8600000000000003,0.28,2.9399999999999995,0.050000000000000044,-4.78,-0.59,-0.6,2.37,0.0
1,0.050000000000000044,0.0,0.10999999999999988,-42.58999999999999,-6.759999999999998,4.680000000000001,0.19,5.38,0.26000000000000006,-1.28,-0.4,0.6,0.0,0.22999999999999998
1,0.0,0.0,0.08000000000000007,-25.390000000000015,-6.619999999999997,1.8100000000000005,-0.050000000000000044,3.8100000000000005,0.22999999999999998,-0.11999999999999988,-0.38,0.5,-1.01,0.25
0,0.050000000000000044,0.0,0.030000000000000027,10.560000000000002,5.060000000000002,2.43,-0.10999999999999999,1.6700000000000004,0.010000000000000009,1.35,0.09999999999999999,0.5,0.0,0.13
0,-0.050000000000000044,0.0,-0.15000000000000013,8.15,-7.979999999999997,0.6800000000000002,-0.08999999999999997,1.0100000000000002,-0.02999999999999997,-3.38,-0.17000000000000004,0.07999999999999996,1.0,0.06999999999999995
1,0.030000000000000027,0.0,0.020000000000000018,-21.21,-6.960000000000001,-1.4100000000000001,-0.21000000000000002,-1.12,-0.13,-3.53,-0.32,0.12,0.98,0.14
1,0.030000000000000027,0.0,0.07000000000000006,20.17,-2.789999999999999,3.21,0.28,2.2399999999999998,0.28,0.6,0.33,0.5,-18.799999999999997,-0.12
1,-0.07000000000000006,0.0,-0.08000000000000007,13.880000000000003,-0.8599999999999994,1.9500000000000002,0.020000000000000018,-2.0700000000000003,-0.12,0.52,0.25,0.3,0.0,-0.010000000000000009
1,-0.07000000000000006,0.0,-0.10000000000000009,16.5,-9.080000000000002,2.76,0.09000000000000002,-5.91,-0.25,-0.42000000000000015,-0.45000000000000007,-0.26000000000000006,-1.67,-0.06000000000000005
1,-0.020000000000000018,0.0,-0.050000000000000044,4.970000000000013,-2.620000000000001,1.96,-0.09999999999999998,-2.7699999999999996,-0.19999999999999996,-2.1100000000000003,-0.5,-0.31,-1.02,-0.050000000000000044
1,-0.020000000000000018,0.0,-0.050000000000000044,8.730000000000025,-5.189999999999998,2.18,0.18,-0.5499999999999998,0.03999999999999998,0.56,0.15,0.13999999999999999,0.0,0.039999999999999925
0,0.0,0.0,0.07000000000000006,1.4210854715202004e-14,0.19000000000000128,-1.3200000000000003,-0.14000000000000007,-2.34,-0.15000000000000002,-3.91,-0.63,-0.37000000000000005,0.0,-0.12
0,-0.050000000000000044,0.0,0.0,24.45000000000001,8.25,-2.1099999999999994,-0.12,-3.0200000000000005,-0.08000000000000002,-1.26,-0.88,-0.83,-1.03,-0.020000000000000018
1,0.0,0.0,-0.04999999999999982,-17.269999999999996,-3.349999999999998,0.09999999999999964,0.0,-2.5000000000000004,0.040000000000000036,-0.46,-1.0,0.14,-0.46,0.13
1,0.09999999999999987,0.0,0.08000000000000007,-12.979999999999997,-1.8200000000000003,2.2699999999999996,-0.08999999999999997,-2.4800000000000004,-0.10999999999999999,-2.6900000000000004,0.18000000000000005,-0.37,-0.35,0.0
1,0.07999999999999985,0.0,-0.029999999999999805,9.619999999999987,-11.96,7.82,0.24000000000000005,-2.37,0.09999999999999998,1.32,0.6,-0.08000000000000002,0.0,0.09999999999999998
0,0.050000000000000044,0.0,0.08000000000000007,-11.090000000000003,-2.379999999999999,4.499999999999999,0.15000000000000002,-3.62,0.06999999999999995,0.64,0.35,-0.13,0.0,0.04999999999999993
1,-0.1499999999999999,0.0,-0.11999999999999988,-19.61,-2.780000000000001,0.18000000000000016,-0.27999999999999997,0.18000000000000016,-0.3,-2.9,0.030000000000000027,-0.47,-0.43,0.20999999999999996
0,-0.050000000000000044,0.0,-0.020000000000000018,-2.700000000000003,2.210000000000001,-1.17,-0.07999999999999996,-1.19,-0.15000000000000002,-3.17,0.0,-0.67,-0.46,-0.039999999999999925
0,-0.07000000000000006,0.0,-0.07000000000000006,17.57,2.6099999999999994,3.36,0.21999999999999997,-0.4099999999999997,-0.07,-0.22000000000000003,0.0,-0.19,-0.55,0.08999999999999997
1,0.0,-25.0,0.1299999999999999,-27.7,9.120000000000001,-3.42,-0.32999999999999996,-3.06,-0.37000000000000005,4.52,-0.19,-0.3,6.52,0.010000000000000009
0,0.04999999999999982,-7.0,0.1499999999999999,-36.669999999999995,5.190000000000005,3.669999999999999,-0.030000000000000027,-1.54,-0.17000000000000004,2.3,0.04999999999999999,-0.5,2.65,0.12
1,-0.030000000000000027,0.0,0.06999999999999984,-26.480000000000004,13.059999999999999,0.6899999999999995,0.14,1.5099999999999998,0.2300000000000001,0.44999999999999973,0.18,0.22999999999999998,2.18,0.040000000000000036
